year,team,opponent,date,game,Goals,Catches,Ds,Turnovers,Drops,Throwaways,Goals_against,Hold_pct,Break_pct
2016,Atlanta Hustle,Jacksonville Cannons,2016-07-10,Atlanta Hustle_Jacksonville Cannons_2016-07-10,27,236.0,8.0,27.0,3.0,24.0,26,0.76,0.2857142857142857
2016,Atlanta Hustle,Nashville NightWatch,2016-04-02,Atlanta Hustle_Nashville NightWatch_2016-04-02,25,212.0,15.0,42.0,8.0,34.0,16,0.7647058823529411,0.5
2016,Atlanta Hustle,Nashville NightWatch,2016-04-17,Atlanta Hustle_Nashville NightWatch_2016-04-17,21,321.0,12.0,42.0,3.0,39.0,22,0.7142857142857143,0.2727272727272727
2016,Atlanta Hustle,Nashville NightWatch,2016-06-11,Atlanta Hustle_Nashville NightWatch_2016-06-11,34,206.0,6.0,28.0,0.0,28.0,24,0.9130434782608695,0.37142857142857144
2016,Atlanta Hustle,Raleigh Flyers,2016-05-07,Atlanta Hustle_Raleigh Flyers_2016-05-07,25,237.0,13.0,41.0,5.0,36.0,23,0.8181818181818182,0.2692307692307692
2016,Atlanta Hustle,Raleigh Flyers,2016-07-01,Atlanta Hustle_Raleigh Flyers_2016-07-01,22,210.0,7.0,38.0,1.0,37.0,28,0.6551724137931034,0.14285714285714285
2016,Atlanta Hustle,Raleigh Flyers,2016-07-17,Atlanta Hustle_Raleigh Flyers_2016-07-17,25,278.0,9.0,25.0,1.0,24.0,23,0.8181818181818182,0.2692307692307692
2016,Austin Sol,Atlanta Hustle,2016-05-15,Austin Sol_Atlanta Hustle_2016-05-15,23,256.0,26.0,53.0,5.0,48.0,22,0.6666666666666666,0.375
2016,Austin Sol,Atlanta Hustle,2016-06-18,Austin Sol_Atlanta Hustle_2016-06-18,29,320.0,12.0,49.0,10.0,39.0,30,0.6666666666666666,0.3103448275862069
2016,Austin Sol,Charlotte Express,2016-04-16,Austin Sol_Charlotte Express_2016-04-16,20,261.0,12.0,31.0,6.0,25.0,21,0.5909090909090909,0.3684210526315789
2016,Austin Sol,Charlotte Express,2016-06-05,Austin Sol_Charlotte Express_2016-06-05,31,230.0,26.0,56.0,7.0,49.0,13,0.9285714285714286,0.6
2016,Austin Sol,Dallas Roughnecks,2016-04-02,Austin Sol_Dallas Roughnecks_2016-04-02,18,215.0,8.0,39.0,5.0,34.0,30,0.5862068965517241,0.05263157894736842
2016,Austin Sol,Dallas Roughnecks,2016-04-09,Austin Sol_Dallas Roughnecks_2016-04-09,18,190.0,7.0,59.0,1.0,58.0,29,0.5517241379310345,0.1111111111111111
2016,Austin Sol,Dallas Roughnecks,2016-05-07,Austin Sol_Dallas Roughnecks_2016-05-07,16,249.0,18.0,53.0,2.0,51.0,24,0.5416666666666666,0.1875
2016,Austin Sol,Dallas Roughnecks,2016-07-02,Austin Sol_Dallas Roughnecks_2016-07-02,22,228.0,23.0,46.0,5.0,41.0,26,0.6296296296296297,0.23809523809523808
2016,Austin Sol,Jacksonville Cannons,2016-04-24,Austin Sol_Jacksonville Cannons_2016-04-24,28,216.0,15.0,43.0,0.0,43.0,23,0.8181818181818182,0.3448275862068966
2016,Austin Sol,Jacksonville Cannons,2016-06-25,Austin Sol_Jacksonville Cannons_2016-06-25,26,220.0,11.0,36.0,1.0,35.0,24,0.7307692307692307,0.2916666666666667
2016,Austin Sol,Nashville NightWatch,2016-05-14,Austin Sol_Nashville NightWatch_2016-05-14,29,286.0,13.0,25.0,0.0,25.0,22,0.9545454545454546,0.27586206896551724
2016,Austin Sol,Nashville NightWatch,2016-05-21,Austin Sol_Nashville NightWatch_2016-05-21,37,250.0,15.0,39.0,5.0,34.0,25,0.8076923076923077,0.4444444444444444
2016,Austin Sol,Raleigh Flyers,2016-04-17,Austin Sol_Raleigh Flyers_2016-04-17,27,255.0,9.0,37.0,7.0,30.0,28,0.8571428571428571,0.1111111111111111
2016,Austin Sol,Raleigh Flyers,2016-07-10,Austin Sol_Raleigh Flyers_2016-07-10,33,234.0,20.0,58.0,7.0,51.0,12,1.0,0.625
2016,Charlotte Express,Atlanta Hustle,2016-04-09,Charlotte Express_Atlanta Hustle_2016-04-09,16,239.0,9.0,37.0,3.0,34.0,17,0.6111111111111112,0.3333333333333333
2016,Charlotte Express,Atlanta Hustle,2016-04-23,Charlotte Express_Atlanta Hustle_2016-04-23,19,221.0,13.0,31.0,10.0,21.0,24,0.6923076923076923,0.058823529411764705
2016,Charlotte Express,Austin Sol,2016-04-16,Charlotte Express_Austin Sol_2016-04-16,21,270.0,13.0,31.0,3.0,28.0,20,0.631578947368421,0.4090909090909091
2016,Charlotte Express,Austin Sol,2016-06-05,Charlotte Express_Austin Sol_2016-06-05,13,167.0,17.0,64.0,6.0,58.0,31,0.4,0.07142857142857142
2016,Charlotte Express,Dallas Roughnecks,2016-05-01,Charlotte Express_Dallas Roughnecks_2016-05-01,18,220.0,13.0,39.0,8.0,31.0,30,0.5333333333333333,0.1111111111111111
2016,Charlotte Express,Dallas Roughnecks,2016-06-03,Charlotte Express_Dallas Roughnecks_2016-06-03,18,0.0,14.0,46.0,9.0,37.0,28,0.5357142857142857,0.16666666666666666
2016,Charlotte Express,Jacksonville Cannons,2016-05-29,Charlotte Express_Jacksonville Cannons_2016-05-29,26,154.0,15.0,24.0,3.0,21.0,23,0.8636363636363636,0.25925925925925924
2016,Charlotte Express,Jacksonville Cannons,2016-06-18,Charlotte Express_Jacksonville Cannons_2016-06-18,19,192.0,16.0,30.0,6.0,24.0,21,0.55,0.4
2016,Charlotte Express,Nashville NightWatch,2016-05-07,Charlotte Express_Nashville NightWatch_2016-05-07,26,273.0,13.0,35.0,7.0,28.0,24,0.8333333333333334,0.23076923076923078
2016,Charlotte Express,Nashville NightWatch,2016-06-25,Charlotte Express_Nashville NightWatch_2016-06-25,28,240.0,14.0,33.0,4.0,29.0,19,0.8888888888888888,0.41379310344827586
2016,Charlotte Express,Nashville NightWatch,2016-07-02,Charlotte Express_Nashville NightWatch_2016-07-02,15,193.0,9.0,43.0,3.0,40.0,19,0.5789473684210527,0.26666666666666666
2016,Charlotte Express,Raleigh Flyers,2016-04-02,Charlotte Express_Raleigh Flyers_2016-04-02,18,239.0,19.0,53.0,5.0,48.0,23,0.5217391304347826,0.3333333333333333
2016,Charlotte Express,Raleigh Flyers,2016-05-21,Charlotte Express_Raleigh Flyers_2016-05-21,14,214.0,6.0,41.0,6.0,35.0,22,0.4782608695652174,0.23076923076923078
2016,Charlotte Express,Raleigh Flyers,2016-06-11,Charlotte Express_Raleigh Flyers_2016-06-11,21,243.0,12.0,34.0,3.0,31.0,29,0.6071428571428571,0.18181818181818182
2016,Chicago Wildfire,Cincinnati Revolution,2016-04-23,Chicago Wildfire_Cincinnati Revolution_2016-04-23,27,260.0,19.0,30.0,2.0,28.0,19,0.8421052631578947,0.4074074074074074
2016,Chicago Wildfire,Cincinnati Revolution,2016-06-18,Chicago Wildfire_Cincinnati Revolution_2016-06-18,28,271.0,16.0,42.0,2.0,40.0,27,0.7307692307692307,0.3103448275862069
2016,Chicago Wildfire,Detroit Mechanix,2016-05-07,Chicago Wildfire_Detroit Mechanix_2016-05-07,18,223.0,12.0,41.0,7.0,34.0,13,0.6666666666666666,0.5263157894736842
2016,Chicago Wildfire,Detroit Mechanix,2016-06-05,Chicago Wildfire_Detroit Mechanix_2016-06-05,15,163.0,18.0,66.0,14.0,52.0,17,0.5555555555555556,0.35714285714285715
2016,Chicago Wildfire,Indianapolis AlleyCats,2016-05-28,Chicago Wildfire_Indianapolis AlleyCats_2016-05-28,19,305.0,10.0,37.0,5.0,32.0,17,0.5882352941176471,0.47368421052631576
2016,Chicago Wildfire,Indianapolis AlleyCats,2016-06-19,Chicago Wildfire_Indianapolis AlleyCats_2016-06-19,17,286.0,13.0,50.0,8.0,42.0,29,0.5,0.16666666666666666
2016,Chicago Wildfire,Madison Radicals,2016-05-13,Chicago Wildfire_Madison Radicals_2016-05-13,11,275.0,15.0,62.0,10.0,52.0,18,0.3333333333333333,0.45454545454545453
2016,Chicago Wildfire,Madison Radicals,2016-06-25,Chicago Wildfire_Madison Radicals_2016-06-25,10,397.0,8.0,43.0,3.0,40.0,21,0.45,0.09090909090909091
2016,Chicago Wildfire,Madison Radicals,2016-07-08,Chicago Wildfire_Madison Radicals_2016-07-08,16,348.0,9.0,45.0,10.0,35.0,19,0.5882352941176471,0.3333333333333333
2016,Chicago Wildfire,Minnesota Wind Chill,2016-04-10,Chicago Wildfire_Minnesota Wind Chill_2016-04-10,11,292.0,17.0,68.0,13.0,55.0,17,0.5882352941176471,0.09090909090909091
2016,Chicago Wildfire,Minnesota Wind Chill,2016-04-16,Chicago Wildfire_Minnesota Wind Chill_2016-04-16,21,313.0,18.0,52.0,8.0,44.0,22,0.6818181818181818,0.2857142857142857
2016,Chicago Wildfire,Minnesota Wind Chill,2016-05-14,Chicago Wildfire_Minnesota Wind Chill_2016-05-14,15,158.0,3.0,22.0,1.0,21.0,15,0.8571428571428571,0.1875
2016,Chicago Wildfire,Pittsburgh Thunderbirds,2016-05-21,Chicago Wildfire_Pittsburgh Thunderbirds_2016-05-21,23,236.0,10.0,39.0,6.0,33.0,24,0.7391304347826086,0.25
2016,Chicago Wildfire,Pittsburgh Thunderbirds,2016-06-11,Chicago Wildfire_Pittsburgh Thunderbirds_2016-06-11,22,199.0,10.0,44.0,6.0,38.0,26,0.6538461538461539,0.22727272727272727
2016,Cincinnati Revolution,Chicago Wildfire,2016-04-23,Cincinnati Revolution_Chicago Wildfire_2016-04-23,19,212.0,8.0,42.0,0.0,42.0,27,0.5925925925925926,0.15789473684210525
2016,Cincinnati Revolution,Chicago Wildfire,2016-06-18,Cincinnati Revolution_Chicago Wildfire_2016-06-18,27,241.0,12.0,47.0,4.0,43.0,28,0.6896551724137931,0.2692307692307692
2016,Cincinnati Revolution,Detroit Mechanix,2016-04-02,Cincinnati Revolution_Detroit Mechanix_2016-04-02,12,100.0,23.0,119.0,6.0,113.0,15,0.7857142857142857,0.07692307692307693
2016,Cincinnati Revolution,Detroit Mechanix,2016-04-15,Cincinnati Revolution_Detroit Mechanix_2016-04-15,18,241.0,23.0,58.0,1.0,57.0,20,0.5263157894736842,0.42105263157894735
2016,Cincinnati Revolution,Detroit Mechanix,2016-05-28,Cincinnati Revolution_Detroit Mechanix_2016-05-28,19,199.0,9.0,48.0,4.0,44.0,23,0.8181818181818182,0.05
2016,Cincinnati Revolution,Indianapolis AlleyCats,2016-04-08,Cincinnati Revolution_Indianapolis AlleyCats_2016-04-08,17,208.0,17.0,65.0,5.0,60.0,22,0.5,0.3333333333333333
2016,Cincinnati Revolution,Indianapolis AlleyCats,2016-04-24,Cincinnati Revolution_Indianapolis AlleyCats_2016-04-24,14,285.0,11.0,54.0,2.0,52.0,35,0.37142857142857144,0.07142857142857142
2016,Cincinnati Revolution,Indianapolis AlleyCats,2016-06-08,Cincinnati Revolution_Indianapolis AlleyCats_2016-06-08,24,233.0,15.0,30.0,3.0,27.0,28,0.8076923076923077,0.11538461538461539
2016,Cincinnati Revolution,Madison Radicals,2016-05-21,Cincinnati Revolution_Madison Radicals_2016-05-21,23,288.0,11.0,41.0,2.0,39.0,36,0.5135135135135135,0.18181818181818182
2016,Cincinnati Revolution,Madison Radicals,2016-06-26,Cincinnati Revolution_Madison Radicals_2016-06-26,22,292.0,13.0,42.0,0.0,42.0,25,0.75,0.17391304347826086
2016,Cincinnati Revolution,Minnesota Wind Chill,2016-05-01,Cincinnati Revolution_Minnesota Wind Chill_2016-05-01,26,277.0,5.0,38.0,5.0,33.0,32,0.7096774193548387,0.14814814814814814
2016,Cincinnati Revolution,Minnesota Wind Chill,2016-07-02,Cincinnati Revolution_Minnesota Wind Chill_2016-07-02,21,185.0,14.0,52.0,4.0,48.0,28,0.6153846153846154,0.21739130434782608
2016,Cincinnati Revolution,Pittsburgh Thunderbirds,2016-04-16,Cincinnati Revolution_Pittsburgh Thunderbirds_2016-04-16,16,274.0,10.0,50.0,1.0,49.0,25,0.5833333333333334,0.11764705882352941
2016,Cincinnati Revolution,Pittsburgh Thunderbirds,2016-05-07,Cincinnati Revolution_Pittsburgh Thunderbirds_2016-05-07,14,263.0,7.0,43.0,6.0,37.0,31,0.41935483870967744,0.07142857142857142
2016,DC Breeze,Montreal Royal,2016-05-01,DC Breeze_Montreal Royal_2016-05-01,26,252.0,25.0,33.0,4.0,29.0,18,0.7777777777777778,0.46153846153846156
2016,DC Breeze,Montreal Royal,2016-05-22,DC Breeze_Montreal Royal_2016-05-22,28,221.0,17.0,35.0,3.0,32.0,14,0.7857142857142857,0.6071428571428571
2016,DC Breeze,Montreal Royal,2016-05-28,DC Breeze_Montreal Royal_2016-05-28,22,185.0,16.0,38.0,8.0,30.0,27,0.5714285714285714,0.2857142857142857
2016,DC Breeze,New York Empire,2016-05-07,DC Breeze_New York Empire_2016-05-07,23,240.0,8.0,37.0,4.0,33.0,22,0.6666666666666666,0.375
2016,DC Breeze,New York Empire,2016-05-21,DC Breeze_New York Empire_2016-05-21,15,222.0,12.0,40.0,3.0,37.0,14,0.6666666666666666,0.35714285714285715
2016,DC Breeze,New York Empire,2016-06-11,DC Breeze_New York Empire_2016-06-11,27,283.0,13.0,32.0,4.0,28.0,26,0.68,0.35714285714285715
2016,DC Breeze,New York Empire,2016-07-16,DC Breeze_New York Empire_2016-07-16,23,279.0,13.0,27.0,7.0,20.0,20,0.7368421052631579,0.375
2016,DC Breeze,Ottawa Outlaws,2016-04-10,DC Breeze_Ottawa Outlaws_2016-04-10,28,167.0,16.0,43.0,3.0,40.0,17,0.7647058823529411,0.5357142857142857
2016,DC Breeze,Ottawa Outlaws,2016-05-29,DC Breeze_Ottawa Outlaws_2016-05-29,21,204.0,10.0,33.0,4.0,29.0,27,0.6071428571428571,0.2
2016,DC Breeze,Philadelphia Phoenix,2016-05-14,DC Breeze_Philadelphia Phoenix_2016-05-14,23,207.0,12.0,35.0,3.0,32.0,15,1.0,0.34782608695652173
2016,DC Breeze,Philadelphia Phoenix,2016-06-18,DC Breeze_Philadelphia Phoenix_2016-06-18,34,231.0,17.0,33.0,1.0,32.0,18,0.9,0.5
2016,DC Breeze,Philadelphia Phoenix,2016-06-25,DC Breeze_Philadelphia Phoenix_2016-06-25,27,202.0,11.0,46.0,5.0,41.0,16,0.8235294117647058,0.5
2016,DC Breeze,Toronto Rush,2016-04-23,DC Breeze_Toronto Rush_2016-04-23,24,178.0,9.0,49.0,7.0,42.0,25,0.72,0.25
2016,DC Breeze,Toronto Rush,2016-04-30,DC Breeze_Toronto Rush_2016-04-30,23,209.0,14.0,37.0,4.0,33.0,24,0.6521739130434783,0.3333333333333333
2016,DC Breeze,Toronto Rush,2016-06-04,DC Breeze_Toronto Rush_2016-06-04,27,211.0,11.0,26.0,1.0,25.0,23,0.7727272727272727,0.35714285714285715
2016,DC Breeze,Toronto Rush,2016-07-23,DC Breeze_Toronto Rush_2016-07-23,21,218.0,17.0,49.0,4.0,45.0,23,0.5909090909090909,0.36363636363636365
2016,Dallas Roughnecks,Atlanta Hustle,2016-05-28,Dallas Roughnecks_Atlanta Hustle_2016-05-28,26,212.0,16.0,34.0,3.0,31.0,20,0.8095238095238095,0.36
2016,Dallas Roughnecks,Atlanta Hustle,2016-06-19,Dallas Roughnecks_Atlanta Hustle_2016-06-19,31,296.0,17.0,30.0,2.0,28.0,21,0.8095238095238095,0.45161290322580644
2016,Dallas Roughnecks,Atlanta Hustle,2016-07-23,Dallas Roughnecks_Atlanta Hustle_2016-07-23,28,1.0,8.0,36.0,4.0,32.0,21,0.7,0.4827586206896552
2016,Dallas Roughnecks,Austin Sol,2016-04-02,Dallas Roughnecks_Austin Sol_2016-04-02,30,249.0,18.0,28.0,3.0,25.0,18,0.9473684210526315,0.41379310344827586
2016,Dallas Roughnecks,Austin Sol,2016-04-09,Dallas Roughnecks_Austin Sol_2016-04-09,29,240.0,21.0,42.0,7.0,35.0,18,0.8888888888888888,0.4482758620689655
2016,Dallas Roughnecks,Austin Sol,2016-05-07,Dallas Roughnecks_Austin Sol_2016-05-07,24,163.0,24.0,51.0,6.0,45.0,16,0.8125,0.4583333333333333
2016,Dallas Roughnecks,Austin Sol,2016-07-02,Dallas Roughnecks_Austin Sol_2016-07-02,26,208.0,20.0,48.0,6.0,42.0,22,0.7619047619047619,0.37037037037037035
2016,Dallas Roughnecks,Charlotte Express,2016-05-01,Dallas Roughnecks_Charlotte Express_2016-05-01,30,218.0,15.0,38.0,2.0,36.0,18,0.8888888888888888,0.4666666666666667
2016,Dallas Roughnecks,Charlotte Express,2016-06-04,Dallas Roughnecks_Charlotte Express_2016-06-04,28,280.0,15.0,43.0,5.0,38.0,18,0.8333333333333334,0.4642857142857143
2016,Dallas Roughnecks,Jacksonville Cannons,2016-04-23,Dallas Roughnecks_Jacksonville Cannons_2016-04-23,32,178.0,22.0,42.0,5.0,37.0,17,0.9444444444444444,0.4838709677419355
2016,Dallas Roughnecks,Jacksonville Cannons,2016-06-11,Dallas Roughnecks_Jacksonville Cannons_2016-06-11,27,221.0,17.0,21.0,3.0,18.0,21,0.8571428571428571,0.3333333333333333
2016,Dallas Roughnecks,Nashville NightWatch,2016-05-22,Dallas Roughnecks_Nashville NightWatch_2016-05-22,33,198.0,18.0,37.0,1.0,36.0,15,0.9411764705882353,0.5483870967741935
2016,Dallas Roughnecks,Nashville NightWatch,2016-05-29,Dallas Roughnecks_Nashville NightWatch_2016-05-29,32,226.0,14.0,27.0,3.0,24.0,23,0.8636363636363636,0.3939393939393939
2016,Dallas Roughnecks,Raleigh Flyers,2016-04-30,Dallas Roughnecks_Raleigh Flyers_2016-04-30,24,228.0,17.0,27.0,1.0,26.0,18,0.75,0.4090909090909091
2016,Dallas Roughnecks,Raleigh Flyers,2016-07-09,Dallas Roughnecks_Raleigh Flyers_2016-07-09,27,224.0,21.0,33.0,6.0,27.0,22,0.8695652173913043,0.2692307692307692
2016,Dallas Roughnecks,Toronto Rush,2016-08-06,Dallas Roughnecks_Toronto Rush_2016-08-06,27,269.0,15.0,39.0,3.0,36.0,20,0.8095238095238095,0.38461538461538464
2016,Detroit Mechanix,Chicago Wildfire,2016-05-07,Detroit Mechanix_Chicago Wildfire_2016-05-07,12,185.0,12.0,38.0,3.0,35.0,18,0.47368421052631576,0.2727272727272727
2016,Detroit Mechanix,Chicago Wildfire,2016-06-05,Detroit Mechanix_Chicago Wildfire_2016-06-05,17,170.0,14.0,68.0,9.0,59.0,15,0.6428571428571429,0.4444444444444444
2016,Detroit Mechanix,Cincinnati Revolution,2016-04-02,Detroit Mechanix_Cincinnati Revolution_2016-04-02,15,119.0,39.0,101.0,11.0,90.0,12,0.9230769230769231,0.21428571428571427
2016,Detroit Mechanix,Cincinnati Revolution,2016-04-15,Detroit Mechanix_Cincinnati Revolution_2016-04-15,20,235.0,27.0,52.0,8.0,44.0,19,0.5789473684210527,0.45
2016,Detroit Mechanix,Cincinnati Revolution,2016-05-28,Detroit Mechanix_Cincinnati Revolution_2016-05-28,23,242.0,13.0,42.0,4.0,38.0,19,0.95,0.18181818181818182
2016,Detroit Mechanix,Indianapolis AlleyCats,2016-05-21,Detroit Mechanix_Indianapolis AlleyCats_2016-05-21,24,253.0,10.0,45.0,2.0,43.0,29,0.6206896551724138,0.25
2016,Detroit Mechanix,Indianapolis AlleyCats,2016-06-25,Detroit Mechanix_Indianapolis AlleyCats_2016-06-25,22,300.0,18.0,40.0,7.0,33.0,29,0.5,0.34782608695652173
2016,Detroit Mechanix,Madison Radicals,2016-05-14,Detroit Mechanix_Madison Radicals_2016-05-14,13,275.0,9.0,63.0,10.0,53.0,26,0.5,0.0
2016,Detroit Mechanix,Madison Radicals,2016-06-11,Detroit Mechanix_Madison Radicals_2016-06-11,19,348.0,8.0,38.0,4.0,34.0,37,0.4722222222222222,0.1
2016,Detroit Mechanix,Minnesota Wind Chill,2016-06-10,Detroit Mechanix_Minnesota Wind Chill_2016-06-10,28,230.0,12.0,44.0,2.0,42.0,31,0.59375,0.3333333333333333
2016,Detroit Mechanix,Minnesota Wind Chill,2016-07-10,Detroit Mechanix_Minnesota Wind Chill_2016-07-10,19,191.0,11.0,35.0,7.0,28.0,20,0.6,0.3684210526315789
2016,Detroit Mechanix,Pittsburgh Thunderbirds,2016-04-09,Detroit Mechanix_Pittsburgh Thunderbirds_2016-04-09,16,212.0,12.0,44.0,4.0,40.0,25,0.44,0.3125
2016,Detroit Mechanix,Pittsburgh Thunderbirds,2016-04-23,Detroit Mechanix_Pittsburgh Thunderbirds_2016-04-23,16,208.0,13.0,36.0,7.0,29.0,26,0.46153846153846156,0.25
2016,Detroit Mechanix,Pittsburgh Thunderbirds,2016-07-01,Detroit Mechanix_Pittsburgh Thunderbirds_2016-07-01,13,285.0,16.0,53.0,6.0,47.0,31,0.36666666666666664,0.14285714285714285
2016,Indianapolis AlleyCats,Chicago Wildfire,2016-05-28,Indianapolis AlleyCats_Chicago Wildfire_2016-05-28,17,251.0,7.0,38.0,5.0,33.0,19,0.5789473684210527,0.35294117647058826
2016,Indianapolis AlleyCats,Chicago Wildfire,2016-06-19,Indianapolis AlleyCats_Chicago Wildfire_2016-06-19,29,182.0,17.0,42.0,5.0,37.0,17,0.8333333333333334,0.5
2016,Indianapolis AlleyCats,Cincinnati Revolution,2016-04-08,Indianapolis AlleyCats_Cincinnati Revolution_2016-04-08,22,179.0,19.0,59.0,10.0,49.0,17,0.6666666666666666,0.5
2016,Indianapolis AlleyCats,Cincinnati Revolution,2016-04-24,Indianapolis AlleyCats_Cincinnati Revolution_2016-04-24,35,227.0,15.0,50.0,1.0,49.0,14,0.9285714285714286,0.6285714285714286
2016,Indianapolis AlleyCats,Cincinnati Revolution,2016-05-27,Indianapolis AlleyCats_Cincinnati Revolution_2016-05-27,28,273.0,14.0,34.0,3.0,31.0,24,0.88,0.2222222222222222
2016,Indianapolis AlleyCats,Detroit Mechanix,2016-05-21,Indianapolis AlleyCats_Detroit Mechanix_2016-05-21,29,231.0,14.0,42.0,5.0,37.0,24,0.75,0.3793103448275862
2016,Indianapolis AlleyCats,Detroit Mechanix,2016-06-25,Indianapolis AlleyCats_Detroit Mechanix_2016-06-25,29,209.0,15.0,45.0,3.0,42.0,22,0.6521739130434783,0.5
2016,Indianapolis AlleyCats,Madison Radicals,2016-04-16,Indianapolis AlleyCats_Madison Radicals_2016-04-16,25,231.0,14.0,37.0,7.0,30.0,32,0.6451612903225806,0.19230769230769232
2016,Indianapolis AlleyCats,Madison Radicals,2016-07-10,Indianapolis AlleyCats_Madison Radicals_2016-07-10,17,154.0,10.0,41.0,3.0,38.0,23,0.5652173913043478,0.23529411764705882
2016,Indianapolis AlleyCats,Minnesota Wind Chill,2016-04-30,Indianapolis AlleyCats_Minnesota Wind Chill_2016-04-30,20,228.0,9.0,45.0,3.0,42.0,21,0.631578947368421,0.36363636363636365
2016,Indianapolis AlleyCats,Minnesota Wind Chill,2016-05-07,Indianapolis AlleyCats_Minnesota Wind Chill_2016-05-07,23,256.0,15.0,37.0,3.0,34.0,24,0.7391304347826086,0.25
2016,Indianapolis AlleyCats,Pittsburgh Thunderbirds,2016-05-14,Indianapolis AlleyCats_Pittsburgh Thunderbirds_2016-05-14,31,258.0,21.0,33.0,5.0,28.0,23,0.782608695652174,0.41935483870967744
2016,Indianapolis AlleyCats,Pittsburgh Thunderbirds,2016-06-26,Indianapolis AlleyCats_Pittsburgh Thunderbirds_2016-06-26,29,213.0,10.0,37.0,3.0,34.0,25,0.8461538461538461,0.25
2016,Indianapolis AlleyCats,Pittsburgh Thunderbirds,2016-07-02,Indianapolis AlleyCats_Pittsburgh Thunderbirds_2016-07-02,26,159.0,7.0,36.0,4.0,32.0,31,0.6,0.2962962962962963
2016,Jacksonville Cannons,Atlanta Hustle,2016-04-30,Jacksonville Cannons_Atlanta Hustle_2016-04-30,23,218.0,12.0,28.0,4.0,24.0,18,0.9411764705882353,0.2916666666666667
2016,Jacksonville Cannons,Atlanta Hustle,2016-05-21,Jacksonville Cannons_Atlanta Hustle_2016-05-21,29,229.0,17.0,27.0,6.0,21.0,24,0.875,0.27586206896551724
2016,Jacksonville Cannons,Atlanta Hustle,2016-07-10,Jacksonville Cannons_Atlanta Hustle_2016-07-10,26,258.0,12.0,24.0,4.0,20.0,27,0.7142857142857143,0.24
2016,Jacksonville Cannons,Austin Sol,2016-04-24,Jacksonville Cannons_Austin Sol_2016-04-24,23,170.0,10.0,47.0,5.0,42.0,28,0.6551724137931034,0.18181818181818182
2016,Jacksonville Cannons,Austin Sol,2016-06-25,Jacksonville Cannons_Austin Sol_2016-06-25,24,204.0,14.0,31.0,5.0,26.0,26,0.7083333333333334,0.2692307692307692
2016,Jacksonville Cannons,Charlotte Express,2016-05-29,Jacksonville Cannons_Charlotte Express_2016-05-29,23,235.0,13.0,31.0,3.0,28.0,26,0.7407407407407407,0.13636363636363635
2016,Jacksonville Cannons,Charlotte Express,2016-06-18,Jacksonville Cannons_Charlotte Express_2016-06-18,21,262.0,10.0,37.0,5.0,32.0,19,0.6,0.45
2016,Jacksonville Cannons,Dallas Roughnecks,2016-04-23,Jacksonville Cannons_Dallas Roughnecks_2016-04-23,17,192.0,5.0,58.0,8.0,50.0,32,0.5161290322580645,0.05555555555555555
2016,Jacksonville Cannons,Dallas Roughnecks,2016-06-11,Jacksonville Cannons_Dallas Roughnecks_2016-06-11,21,210.0,9.0,29.0,3.0,26.0,27,0.6666666666666666,0.14285714285714285
2016,Jacksonville Cannons,Nashville NightWatch,2016-04-16,Jacksonville Cannons_Nashville NightWatch_2016-04-16,31,226.0,17.0,49.0,8.0,41.0,22,0.9090909090909091,0.3548387096774194
2016,Jacksonville Cannons,Nashville NightWatch,2016-07-09,Jacksonville Cannons_Nashville NightWatch_2016-07-09,26,283.0,5.0,17.0,2.0,15.0,30,0.7666666666666667,0.11538461538461539
